id,date,user,pc,to,cc,bcc,from,size,attachments
E001800,11/02/2010 01:50:00,peter.robinson,LAP0001,karen.green@dtaa.com,,,peter.robinson@external.com,7041319,0
E001801,04/25/2010 21:49:00,jack.white,DSK0001,noah.martin@company.com,,,jack.white@company.com,35665765,0
E001802,05/01/2010 10:38:00,peter.robinson,DSK0004,peter.robinson@partner.com,,,peter.robinson@dtaa.com,31591122,0
E001803,04/09/2010 22:30:00,olivia.garcia,DSK0003,bob.johnson@dtaa.com,,,olivia.garcia@partner.com,49755625,0
E001804,02/12/2010 23:15:00,mia.thompson,LAP0003,mia.thompson@partner.com,,,mia.thompson@dtaa.com,18872825,0
E001805,07/24/2010 00:14:00,karen.green,LAP0002,grace.taylor@dtaa.com,,,karen.green@external.com,22157496,0
E001806,03/04/2010 23:11:00,grace.taylor,DSK0002,bob.johnson@external.com,,,grace.taylor@external.com,12146939,1
E001807,03/24/2010 01:14:00,karen.green,DSK0001,charlie.brown@partner.com,,grace.taylor@dtaa.com,karen.green@external.com,28400172,2
E001808,10/10/2010 19:02:00,peter.robinson,DSK0001,eve.davis@partner.com,,karen.green@dtaa.com,peter.robinson@company.com,47943740,1
E001809,08/27/2010 18:20:00,noah.martin,DSK0005,henry.clark@dtaa.com,,,noah.martin@external.com,48090317,0
E001810,11/28/2010 14:16:00,noah.martin,LAP0004,jack.white@dtaa.com,,,noah.martin@dtaa.com,1447938,0
E001811,11/05/2010 19:31:00,noah.martin,LAP0002,grace.taylor@partner.com,,charlie.brown@dtaa.com,noah.martin@company.com,44181739,0
E001812,03/03/2010 22:02:00,diana.wilson,DSK0005,karen.green@partner.com,,,diana.wilson@partner.com,18915421,0
E001813,11/08/2010 15:22:00,frank.miller,LAP0005,olivia.garcia@external.com,,noah.martin@dtaa.com,frank.miller@dtaa.com,6454925,0
E001814,08/19/2010 19:09:00,bob.johnson,LAP0003,mia.thompson@dtaa.com,,,bob.johnson@company.com,33664911,0
E001815,04/18/2010 08:15:00,bob.johnson,DSK0005,eve.davis@external.com,,,bob.johnson@external.com,14458397,0
E001816,08/05/2010 07:24:00,leo.harris,DSK0002,alice.smith@dtaa.com,charlie.brown@dtaa.com,,leo.harris@external.com,39255620,0
E001817,04/16/2010 15:58:00,bob.johnson,LAP0005,jack.white@partner.com,,,bob.johnson@company.com,22863144,4
E001818,12/15/2010 14:27:00,grace.taylor,LAP0004,karen.green@company.com,leo.harris@dtaa.com,,grace.taylor@company.com,34136737,9
E001819,04/18/2010 05:52:00,noah.martin,DSK0002,mia.thompson@external.com,,,noah.martin@dtaa.com,22932744,3
E001820,02/10/2010 11:54:00,noah.martin,LAP0003,mia.thompson@dtaa.com,,,noah.martin@dtaa.com,28569830,0
E001821,04/10/2010 23:59:00,diana.wilson,DSK0003,peter.robinson@dtaa.com,,,diana.wilson@partner.com,12346982,1
E001822,02/03/2010 22:10:00,diana.wilson,LAP0003,alice.smith@partner.com,,,diana.wilson@partner.com,21409531,2
E001823,06/30/2010 19:03:00,iris.lee,DSK0003,frank.miller@external.com,alice.smith@dtaa.com,,iris.lee@company.com,14035519,0
E001824,03/22/2010 21:05:00,peter.robinson,DSK0002,leo.harris@company.com,,,peter.robinson@dtaa.com,18605237,1
E001825,07/18/2010 15:42:00,peter.robinson,DSK0002,charlie.brown@partner.com,eve.davis@dtaa.com,,peter.robinson@dtaa.com,22954666,0
E001826,04/01/2010 16:55:00,peter.robinson,LAP0002,jack.white@company.com,,,peter.robinson@dtaa.com,4190820,0
E001827,10/05/2010 19:50:00,jack.white,DSK0001,alice.smith@partner.com,grace.taylor@dtaa.com,,jack.white@external.com,28270623,0
E001828,10/17/2010 19:46:00,leo.harris,LAP0003,diana.wilson@external.com,,,leo.harris@partner.com,4432398,3
E001829,04/09/2010 21:03:00,jack.white,LAP0004,frank.miller@partner.com,,,jack.white@external.com,7674201,6
E001830,08/10/2010 15:20:00,jack.white,LAP0002,alice.smith@dtaa.com,grace.taylor@dtaa.com,alice.smith@dtaa.com,jack.white@external.com,16523594,2
E001831,02/14/2010 14:05:00,alice.smith,LAP0003,diana.wilson@partner.com,,mia.thompson@dtaa.com,alice.smith@dtaa.com,48968862,5
E001832,01/30/2010 19:42:00,iris.lee,DSK0005,karen.green@partner.com,olivia.garcia@dtaa.com,,iris.lee@dtaa.com,1906173,9
E001833,05/30/2010 16:00:00,henry.clark,DSK0005,jack.white@partner.com,alice.smith@dtaa.com,leo.harris@dtaa.com,henry.clark@partner.com,48892809,2
E001834,12/28/2010 05:35:00,leo.harris,DSK0003,henry.clark@external.com,,,leo.harris@company.com,15405435,2
E001835,09/25/2010 05:57:00,karen.green,DSK0005,eve.davis@partner.com,,peter.robinson@dtaa.com,karen.green@company.com,47379039,2
E001836,04/25/2010 18:06:00,olivia.garcia,LAP0001,mia.thompson@external.com,,,olivia.garcia@partner.com,4463282,7
E001837,03/03/2010 09:08:00,grace.taylor,DSK0001,iris.lee@company.com,henry.clark@dtaa.com,,grace.taylor@partner.com,44476616,0
E001838,07/04/2010 02:44:00,iris.lee,LAP0003,grace.taylor@company.com,diana.wilson@dtaa.com,,iris.lee@dtaa.com,31311963,0
E001839,09/15/2010 20:25:00,leo.harris,LAP0004,charlie.brown@partner.com,,,leo.harris@company.com,11760077,1
E001840,04/10/2010 23:07:00,charlie.brown,LAP0005,noah.martin@dtaa.com,,,charlie.brown@partner.com,7338438,0
E001841,07/09/2010 10:00:00,karen.green,DSK0005,frank.miller@external.com,charlie.brown@dtaa.com,,karen.green@external.com,15578780,4
E001842,02/08/2010 06:39:00,leo.harris,LAP0001,grace.taylor@external.com,,,leo.harris@company.com,35780800,8
E001843,03/07/2010 07:40:00,karen.green,LAP0003,peter.robinson@company.com,,,karen.green@external.com,40788400,1
E001844,10/02/2010 13:39:00,mia.thompson,DSK0005,charlie.brown@external.com,noah.martin@dtaa.com,leo.harris@dtaa.com,mia.thompson@company.com,37665753,0
E001845,04/09/2010 08:20:00,frank.miller,LAP0001,charlie.brown@external.com,grace.taylor@dtaa.com,,frank.miller@external.com,29518009,0
E001846,06/04/2010 09:52:00,karen.green,DSK0004,noah.martin@external.com,,,karen.green@dtaa.com,20683607,1
E001847,02/11/2010 11:43:00,diana.wilson,LAP0001,mia.thompson@partner.com,,,diana.wilson@company.com,38340011,1
E001848,04/02/2010 08:03:00,alice.smith,LAP0003,alice.smith@dtaa.com,,,alice.smith@external.com,2864151,0
E001849,07/01/2010 05:24:00,iris.lee,LAP0005,eve.davis@external.com,,,iris.lee@dtaa.com,19978947,0
E001850,07/27/2010 18:22:00,iris.lee,DSK0005,olivia.garcia@partner.com,,,iris.lee@external.com,29451210,1
E001851,08/27/2010 01:53:00,jack.white,DSK0002,leo.harris@external.com,,,jack.white@external.com,48622731,0
E001852,12/14/2010 18:22:00,leo.harris,LAP0001,diana.wilson@company.com,frank.miller@dtaa.com,,leo.harris@dtaa.com,3210330,0
E001853,08/29/2010 06:44:00,karen.green,DSK0004,mia.thompson@company.com,,,karen.green@dtaa.com,41279545,0
E001854,11/30/2010 06:48:00,olivia.garcia,DSK0004,charlie.brown@external.com,,,olivia.garcia@company.com,20253455,0
E001855,09/18/2010 06:45:00,henry.clark,DSK0004,bob.johnson@external.com,henry.clark@dtaa.com,,henry.clark@partner.com,16593927,3
E001856,02/19/2010 11:49:00,diana.wilson,LAP0002,noah.martin@company.com,leo.harris@dtaa.com,,diana.wilson@external.com,43998238,0
E001857,11/26/2010 22:07:00,frank.miller,LAP0002,eve.davis@company.com,,jack.white@dtaa.com,frank.miller@company.com,6021494,1
E001858,05/12/2010 06:13:00,alice.smith,DSK0002,henry.clark@partner.com,,,alice.smith@dtaa.com,3698448,0
E001859,08/16/2010 00:41:00,bob.johnson,LAP0002,olivia.garcia@dtaa.com,olivia.garcia@dtaa.com,,bob.johnson@company.com,43788038,1
E001860,01/17/2010 20:49:00,leo.harris,LAP0005,jack.white@company.com,leo.harris@dtaa.com,,leo.harris@external.com,26733781,1
E001861,04/15/2010 06:35:00,bob.johnson,DSK0002,diana.wilson@dtaa.com,,,bob.johnson@dtaa.com,19606286,0
E001862,10/11/2010 05:20:00,grace.taylor,LAP0004,henry.clark@external.com,,,grace.taylor@partner.com,13098554,0
E001863,08/02/2010 12:17:00,frank.miller,LAP0003,alice.smith@external.com,leo.harris@dtaa.com,,frank.miller@dtaa.com,4025701,0
E001864,02/14/2010 20:35:00,leo.harris,LAP0003,grace.taylor@company.com,,,leo.harris@company.com,9564064,6
E001865,06/15/2010 20:25:00,olivia.garcia,LAP0004,henry.clark@dtaa.com,,,olivia.garcia@external.com,47625049,0
E001866,04/19/2010 20:16:00,noah.martin,DSK0004,charlie.brown@partner.com,frank.miller@dtaa.com,noah.martin@dtaa.com,noah.martin@dtaa.com,14455025,15
E001867,09/24/2010 20:57:00,eve.davis,DSK0005,grace.taylor@dtaa.com,charlie.brown@dtaa.com,,eve.davis@dtaa.com,39819981,1
E001868,03/14/2010 03:36:00,mia.thompson,LAP0002,frank.miller@partner.com,,,mia.thompson@company.com,45097152,1
E001869,04/05/2010 08:48:00,bob.johnson,DSK0004,karen.green@external.com,,,bob.johnson@dtaa.com,32492570,0
E001870,11/23/2010 15:52:00,alice.smith,LAP0001,bob.johnson@partner.com,,,alice.smith@dtaa.com,4925380,10
E001871,02/19/2010 02:13:00,mia.thompson,DSK0004,charlie.brown@partner.com,,,mia.thompson@dtaa.com,42377575,0
E001872,11/14/2010 05:21:00,mia.thompson,DSK0001,mia.thompson@external.com,,,mia.thompson@partner.com,35555565,0
E001873,05/26/2010 16:33:00,bob.johnson,DSK0004,henry.clark@company.com,,,bob.johnson@company.com,2213524,0
E001874,06/06/2010 02:24:00,bob.johnson,DSK0001,eve.davis@external.com,,,bob.johnson@company.com,7689516,1
E001875,04/07/2010 00:55:00,frank.miller,LAP0001,charlie.brown@external.com,henry.clark@dtaa.com,,frank.miller@company.com,640502,2
E001876,07/09/2010 16:02:00,karen.green,DSK0005,jack.white@partner.com,,,karen.green@company.com,16227397,0
E001877,08/06/2010 12:47:00,jack.white,DSK0002,bob.johnson@external.com,charlie.brown@dtaa.com,,jack.white@dtaa.com,14738807,0
E001878,01/27/2010 20:20:00,iris.lee,LAP0005,grace.taylor@external.com,,,iris.lee@dtaa.com,17843154,0
E001879,11/10/2010 04:14:00,noah.martin,DSK0003,alice.smith@dtaa.com,,,noah.martin@company.com,23908786,0
E001880,01/20/2010 03:11:00,bob.johnson,DSK0003,iris.lee@partner.com,leo.harris@dtaa.com,,bob.johnson@partner.com,39999997,0
E001881,06/26/2010 14:34:00,eve.davis,LAP0004,charlie.brown@external.com,,peter.robinson@dtaa.com,eve.davis@external.com,21178385,0
E001882,10/21/2010 01:33:00,peter.robinson,LAP0003,jack.white@partner.com,,,peter.robinson@dtaa.com,884708,3
E001883,09/22/2010 04:00:00,henry.clark,DSK0003,charlie.brown@external.com,jack.white@dtaa.com,,henry.clark@company.com,39663450,3
E001884,10/12/2010 13:14:00,frank.miller,DSK0004,grace.taylor@dtaa.com,,,frank.miller@company.com,8242377,0
E001885,09/27/2010 21:01:00,grace.taylor,LAP0004,grace.taylor@company.com,henry.clark@dtaa.com,,grace.taylor@external.com,43316068,5
E001886,11/14/2010 08:31:00,leo.harris,LAP0002,diana.wilson@company.com,iris.lee@dtaa.com,,leo.harris@partner.com,1653049,3
E001887,01/22/2010 13:57:00,bob.johnson,DSK0001,peter.robinson@partner.com,,,bob.johnson@external.com,43951054,1
E001888,03/02/2010 19:17:00,jack.white,LAP0005,eve.davis@external.com,henry.clark@dtaa.com,,jack.white@company.com,38430848,9
E001889,09/05/2010 07:52:00,diana.wilson,DSK0005,mia.thompson@partner.com,,,diana.wilson@external.com,6016740,1
E001890,12/14/2010 17:03:00,grace.taylor,DSK0004,iris.lee@external.com,,,grace.taylor@partner.com,26649849,3
E001891,01/09/2010 17:38:00,frank.miller,DSK0003,eve.davis@dtaa.com,,,frank.miller@dtaa.com,23460741,1
E001892,12/27/2010 17:13:00,olivia.garcia,LAP0003,bob.johnson@external.com,,mia.thompson@dtaa.com,olivia.garcia@external.com,4496030,0
E001893,08/29/2010 20:48:00,grace.taylor,DSK0005,eve.davis@dtaa.com,,,grace.taylor@external.com,36012401,2
E001894,03/23/2010 05:17:00,iris.lee,DSK0004,mia.thompson@dtaa.com,,,iris.lee@company.com,27054524,0
E001895,10/15/2010 15:12:00,mia.thompson,LAP0002,henry.clark@external.com,bob.johnson@dtaa.com,,mia.thompson@dtaa.com,8833631,1
E001896,06/20/2010 01:42:00,grace.taylor,DSK0002,iris.lee@external.com,,iris.lee@dtaa.com,grace.taylor@external.com,32616108,6
E001897,05/15/2010 02:19:00,olivia.garcia,LAP0002,jack.white@partner.com,,,olivia.garcia@dtaa.com,15421765,5
E001898,01/12/2010 15:31:00,karen.green,DSK0003,karen.green@partner.com,,,karen.green@partner.com,17747397,9
E001899,11/26/2010 10:06:00,eve.davis,DSK0002,eve.davis@company.com,,,eve.davis@external.com,31236705,1
E001900,11/13/2010 12:47:00,eve.davis,LAP0001,bob.johnson@company.com,peter.robinson@dtaa.com,,eve.davis@company.com,2711497,1
E001901,10/25/2010 08:32:00,frank.miller,LAP0003,olivia.garcia@external.com,,,frank.miller@external.com,33389477,0
E001902,12/25/2010 09:32:00,olivia.garcia,LAP0005,peter.robinson@company.com,,,olivia.garcia@dtaa.com,20943188,2
E001903,06/06/2010 05:06:00,peter.robinson,DSK0003,karen.green@company.com,,,peter.robinson@dtaa.com,26296693,0
E001904,12/24/2010 13:13:00,frank.miller,DSK0003,alice.smith@external.com,,,frank.miller@external.com,33814355,1
E001905,07/14/2010 03:00:00,grace.taylor,DSK0004,diana.wilson@partner.com,,,grace.taylor@external.com,40455069,5
E001906,01/31/2010 02:10:00,olivia.garcia,LAP0001,diana.wilson@partner.com,,,olivia.garcia@partner.com,29944039,0
E001907,01/09/2010 21:04:00,eve.davis,DSK0002,noah.martin@partner.com,,,eve.davis@partner.com,47306339,9
E001908,11/20/2010 11:04:00,grace.taylor,LAP0004,charlie.brown@partner.com,,,grace.taylor@partner.com,31324510,0
E001909,04/28/2010 08:52:00,henry.clark,DSK0004,frank.miller@company.com,diana.wilson@dtaa.com,,henry.clark@company.com,6820329,10
E001910,02/20/2010 19:30:00,mia.thompson,DSK0002,jack.white@company.com,,,mia.thompson@dtaa.com,25391437,0
E001911,02/03/2010 03:06:00,charlie.brown,LAP0004,iris.lee@partner.com,,diana.wilson@dtaa.com,charlie.brown@partner.com,27357829,0
E001912,04/02/2010 14:11:00,noah.martin,LAP0005,jack.white@partner.com,,,noah.martin@partner.com,2921262,0
E001913,05/27/2010 10:15:00,charlie.brown,LAP0005,noah.martin@dtaa.com,,,charlie.brown@dtaa.com,13195235,0
E001914,02/13/2010 23:19:00,frank.miller,DSK0005,leo.harris@partner.com,,,frank.miller@dtaa.com,17962722,2
E001915,09/05/2010 09:40:00,bob.johnson,LAP0003,karen.green@company.com,,,bob.johnson@partner.com,1529139,0
E001916,10/25/2010 13:20:00,leo.harris,DSK0001,grace.taylor@partner.com,,,leo.harris@partner.com,25709625,1
E001917,10/27/2010 16:38:00,henry.clark,DSK0002,karen.green@external.com,mia.thompson@dtaa.com,mia.thompson@dtaa.com,henry.clark@external.com,28086897,0
E001918,12/25/2010 17:17:00,leo.harris,LAP0002,henry.clark@dtaa.com,,,leo.harris@external.com,6926987,7
E001919,02/19/2010 09:50:00,eve.davis,DSK0002,jack.white@company.com,,,eve.davis@company.com,7382256,1
E001920,03/20/2010 18:11:00,jack.white,LAP0003,jack.white@external.com,,,jack.white@company.com,17513386,0
E001921,10/07/2010 21:21:00,mia.thompson,LAP0005,mia.thompson@company.com,,,mia.thompson@company.com,6788074,4
E001922,01/14/2010 03:33:00,peter.robinson,LAP0005,iris.lee@external.com,charlie.brown@dtaa.com,,peter.robinson@partner.com,398303,0
E001923,06/02/2010 08:03:00,charlie.brown,LAP0005,bob.johnson@company.com,,,charlie.brown@dtaa.com,16866556,5
E001924,11/13/2010 15:15:00,charlie.brown,LAP0001,peter.robinson@dtaa.com,,,charlie.brown@partner.com,1939975,3
E001925,07/10/2010 06:51:00,bob.johnson,DSK0003,frank.miller@partner.com,,,bob.johnson@external.com,48797757,1
E001926,04/30/2010 06:45:00,bob.johnson,DSK0001,frank.miller@dtaa.com,,,bob.johnson@external.com,6047960,0
E001927,12/02/2010 21:41:00,olivia.garcia,DSK0004,charlie.brown@partner.com,,,olivia.garcia@partner.com,39810045,0
E001928,06/28/2010 12:20:00,leo.harris,DSK0001,frank.miller@company.com,,,leo.harris@external.com,3038545,7
E001929,05/15/2010 09:56:00,noah.martin,LAP0002,peter.robinson@partner.com,noah.martin@dtaa.com,noah.martin@dtaa.com,noah.martin@external.com,38677867,0
E001930,08/21/2010 01:32:00,diana.wilson,DSK0005,charlie.brown@partner.com,,,diana.wilson@external.com,39910349,1
E001931,01/30/2010 20:37:00,charlie.brown,LAP0001,jack.white@company.com,,,charlie.brown@partner.com,49266649,0
E001932,03/22/2010 07:33:00,charlie.brown,DSK0003,jack.white@dtaa.com,,,charlie.brown@external.com,45269685,0
E001933,05/21/2010 12:50:00,eve.davis,LAP0002,peter.robinson@company.com,karen.green@dtaa.com,,eve.davis@external.com,19776021,0
E001934,08/17/2010 18:58:00,grace.taylor,DSK0003,peter.robinson@partner.com,,,grace.taylor@external.com,26663615,1
E001935,03/28/2010 06:55:00,diana.wilson,DSK0005,iris.lee@company.com,,,diana.wilson@partner.com,42836229,1
E001936,05/18/2010 16:43:00,charlie.brown,DSK0002,mia.thompson@external.com,,,charlie.brown@partner.com,37688439,8
E001937,03/15/2010 01:25:00,diana.wilson,LAP0005,iris.lee@dtaa.com,jack.white@dtaa.com,grace.taylor@dtaa.com,diana.wilson@dtaa.com,14517629,7
E001938,03/11/2010 02:42:00,jack.white,LAP0003,alice.smith@external.com,,,jack.white@external.com,35763349,0
E001939,03/10/2010 02:58:00,grace.taylor,DSK0002,iris.lee@external.com,,peter.robinson@dtaa.com,grace.taylor@company.com,49913842,0
E001940,04/14/2010 16:30:00,charlie.brown,DSK0002,peter.robinson@company.com,,,charlie.brown@company.com,34361838,0
E001941,05/30/2010 12:58:00,noah.martin,DSK0001,charlie.brown@external.com,,,noah.martin@company.com,26204989,0
E001942,12/09/2010 22:07:00,karen.green,LAP0001,bob.johnson@company.com,,,karen.green@partner.com,19089911,7
E001943,08/30/2010 09:30:00,diana.wilson,DSK0004,iris.lee@external.com,,grace.taylor@dtaa.com,diana.wilson@external.com,37676079,0
E001944,05/25/2010 19:59:00,karen.green,DSK0002,iris.lee@dtaa.com,,,karen.green@company.com,18744016,2
E001945,12/05/2010 20:15:00,olivia.garcia,DSK0001,alice.smith@dtaa.com,,,olivia.garcia@partner.com,23133159,2
E001946,05/06/2010 01:10:00,diana.wilson,LAP0004,henry.clark@external.com,olivia.garcia@dtaa.com,,diana.wilson@company.com,26713105,3
E001947,12/18/2010 01:33:00,iris.lee,LAP0005,iris.lee@external.com,,,iris.lee@dtaa.com,37476933,0
E001948,07/19/2010 01:00:00,peter.robinson,DSK0002,noah.martin@external.com,iris.lee@dtaa.com,,peter.robinson@company.com,14824601,1
E001949,01/19/2010 12:03:00,jack.white,LAP0003,bob.johnson@partner.com,,,jack.white@dtaa.com,20387518,0
E001950,06/07/2010 05:09:00,peter.robinson,DSK0002,charlie.brown@partner.com,mia.thompson@dtaa.com,,peter.robinson@dtaa.com,11708634,0
E001951,12/20/2010 00:14:00,leo.harris,LAP0004,iris.lee@partner.com,,frank.miller@dtaa.com,leo.harris@external.com,41861097,3
E001952,12/28/2010 19:58:00,noah.martin,LAP0005,charlie.brown@company.com,,frank.miller@dtaa.com,noah.martin@company.com,1407817,2
E001953,06/13/2010 15:58:00,eve.davis,LAP0005,henry.clark@dtaa.com,frank.miller@dtaa.com,,eve.davis@dtaa.com,1524086,3
E001954,01/19/2010 09:35:00,grace.taylor,LAP0002,alice.smith@company.com,,,grace.taylor@company.com,49320383,2
E001955,03/09/2010 23:13:00,charlie.brown,LAP0001,leo.harris@external.com,,,charlie.brown@company.com,25725020,3
E001956,02/15/2010 07:30:00,noah.martin,LAP0001,leo.harris@dtaa.com,olivia.garcia@dtaa.com,,noah.martin@partner.com,11433913,0
E001957,06/16/2010 02:00:00,mia.thompson,DSK0002,leo.harris@company.com,,,mia.thompson@partner.com,29977214,1
E001958,06/25/2010 12:39:00,diana.wilson,DSK0001,jack.white@external.com,,,diana.wilson@dtaa.com,15457225,8
E001959,11/26/2010 20:11:00,alice.smith,DSK0001,iris.lee@external.com,olivia.garcia@dtaa.com,,alice.smith@company.com,27938553,0
E001960,04/02/2010 22:40:00,bob.johnson,LAP0005,henry.clark@external.com,alice.smith@dtaa.com,,bob.johnson@company.com,40828452,0
E001961,09/03/2010 01:38:00,mia.thompson,DSK0005,leo.harris@external.com,leo.harris@dtaa.com,eve.davis@dtaa.com,mia.thompson@dtaa.com,26989986,5
E001962,08/18/2010 04:14:00,bob.johnson,DSK0004,frank.miller@external.com,,,bob.johnson@company.com,72892035,4
E001963,09/26/2010 07:21:00,diana.wilson,LAP0002,olivia.garcia@dtaa.com,,,diana.wilson@external.com,7372982,1
E001964,06/03/2010 11:14:00,henry.clark,LAP0002,noah.martin@partner.com,,,henry.clark@partner.com,31965400,0
E001965,08/17/2010 09:01:00,karen.green,DSK0004,iris.lee@external.com,,,karen.green@company.com,22262612,0
E001966,06/23/2010 23:41:00,eve.davis,DSK0004,charlie.brown@partner.com,mia.thompson@dtaa.com,,eve.davis@company.com,1791626,0
E001967,10/08/2010 23:47:00,diana.wilson,DSK0001,diana.wilson@company.com,,,diana.wilson@partner.com,30066688,1
E001968,10/20/2010 10:51:00,alice.smith,DSK0002,charlie.brown@dtaa.com,charlie.brown@dtaa.com,,alice.smith@external.com,12243366,2
